date,avg_block_size,cost_per_tx,dificultad,dificultad_btc,fees_total_btc,hashrate,hashrate_btc,ingresos_mineros_btc,market_cap,mempool_size,miners_revenue_usd,n_unique_addresses,precio_btc,total_btc_sent,trade_volume_exchange,transacciones_btc,transacciones_dia,transacciones_segundo,efficiency_j_th,elec_cost_kwh,attack_hourly_cost_usd
2023-03-15,1.952574421768707,68.06233903267587,43551722213590.0,43551722213590.0,33.65361796,318250274.5486265,318250274.5486265,23485522.6442761,475974190834.65137,63121789.885416664,23485522.6442761,750215.0,24767.46,19318218.75,568507075.6734,345059.0,345059.0,3.725347222222222,18.51644245142003,0.0751,442554.00332650286
2023-03-16,1.985878835820895,72.91667463576469,43551722213590.0,43551722213590.0,33.40128666999999,290105692.4456867,290105692.4456867,21513991.934607737,477371333386.847,64338601.421875,21513991.934607737,687640.0,24376.39,19319096.875,314952465.5921,295049.0,295049.0,3.6222222222222222,18.510463378176382,0.0751,403286.30876581045
2023-03-17,1.9005259047619043,74.61374390905058,43551722213590.0,43551722213590.0,42.51131127999999,318250274.5486265,318250274.5486265,25280852.552496247,508450630515.1786,64326948.921875,25280852.552496247,768841.0,25053.64,19319975.0,229722587.4972,338823.0,338823.0,3.953298611111111,18.504484304932735,0.0751,442268.196502962
2023-03-18,2.2621394320987656,96.48335946386742,43551722213590.0,43551722213590.0,34.92705099999999,350724792.3597108,350724792.3597108,28644944.5912276,527902472680.7099,61675369.119791664,28644944.5912276,691597.0,27462.77,19320940.625,502201239.1374,296890.0,296890.0,3.3953124999999997,18.498505231689087,0.0751,487240.11891682335
2023-03-19,2.320146466216215,96.43714409419717,43551722213590.0,43551722213590.0,28.555729729999992,320415242.4026988,320415242.4026988,26477878.719646867,529717973520.79083,65536094.598958336,26477878.719646867,619482.0,26975.39,19321908.24829932,304742059.8456,269131.0,269131.0,3.1899305555555557,18.49252615844544,0.0751,444989.0726024105
2023-03-20,2.0032644545454543,80.95158595182976,43551722213590.0,43551722213590.0,29.66222798,333405049.5271326,333405049.5271326,27627804.86632807,537960672686.89124,66903024.744791664,27627804.86632807,725399.0,28045.84,19322853.125,303060261.9976,341288.0,341288.0,3.927604166666667,18.486547085201792,0.0751,462879.4618042056
2023-03-21,1.9889303517241388,79.39932957005969,43551722213590.0,43551722213590.0,28.88659712000001,313920338.84048194,313920338.84048194,26497064.86479075,539799241036.24133,65339554.651041664,26497064.86479075,708659.0,27790.89,19323785.329861112,393659068.4856,327932.0,327932.0,3.7838541666666665,18.480568011958148,0.0751,435687.1055381134
2023-03-22,2.161154075471699,97.36029402154333,43551722213590.0,43551722213590.0,35.35143002000001,344229888.79749393,344229888.79749393,29225710.419680897,541458410938.5285,67894744.21875,29225710.419680897,688658.0,28191.53,19324737.34177215,275910504.11,297575.0,297575.0,3.6112847222222224,18.4745889387145,0.0751,477598.8777660781
2023-03-23,2.493021704918033,112.63128963145353,43767569956061.28,43767569956061.28,39.11112149,398152679.74955547,398152679.74955547,34269759.33971421,536808815654.8264,68249384.44791667,34269759.33971421,677191.0,27306.32,19325809.027777776,460263315.1392,295245.0,295245.0,3.489236111111111,18.468609865470853,0.0751,552234.820839891
2023-03-24,2.43009122839506,101.10896118129229,46843400286277.0,46843400286277.0,44.3243801,377232885.4931189,377232885.4931189,29533422.016249567,540196002814.15894,69039653.61979167,29533422.016249567,683787.0,28332.42,19326884.375,340450575.1218,292095.0,292095.0,3.4895833333333335,18.462630792227205,0.0751,523049.83271470276
2023-03-25,2.090348034482757,88.75114414875237,46843400286277.0,46843400286277.0,30.59583649,337646718.49692744,337646718.49692744,25755315.778535493,531439847590.1724,63378189.223958336,25755315.778535493,659846.0,27496.2,19327843.75,283433854.18200004,290197.0,290197.0,3.201041666666667,18.456651718983558,0.0751,468010.2743403961
2023-03-26,2.280120708333333,97.76109992604864,46843400286277.0,46843400286277.0,21.867617579999987,335318120.4383279,335318120.4383279,25539403.027980726,535673707090.1042,64000925.036458336,25539403.027980726,594775.0,27496.06,19328746.875,113277718.0668,261243.0,261243.0,2.9522569444444446,18.45067264573991,0.0751,464632.0499166676
2023-03-27,1.882243087837836,88.15516236555855,46843400286277.0,46843400286277.0,23.15655466,344632512.6727259,344632512.6727259,26143030.485642947,532864028255.2787,66525732.927083336,26143030.485642947,668827.0,27999.84,19329659.375,121445946.0192,296557.0,296557.0,3.565972222222222,18.444693572496263,0.0751,477383.74596172664
2023-03-28,1.8151441417910448,73.91950896518408,46843400286277.0,46843400286277.0,28.01496872999999,312032139.85233283,312032139.85233283,23379336.215017386,522090359527.98505,66515338.296875,23379336.215017386,684623.0,27141.23,19330540.625,240584205.3168,316281.0,316281.0,3.4972222222222222,18.438714499252615,0.0751,432085.712753735
2023-03-29,2.014914578231293,79.46280158281058,46843400286277.0,46843400286277.0,27.534690559999987,342303914.6141264,342303914.6141264,26591193.533266988,543576830429.42175,66713289.161458336,26591193.533266988,727221.0,27274.72,19331418.75,183343122.5648,334637.0,334637.0,3.741145833333333,18.432735426008968,0.0751,473850.7717520386
2023-03-30,2.052353406451612,86.77234490087847,46843400286277.0,46843400286277.0,27.52450894,360932699.0829224,360932699.0829224,28612052.69058096,548149307767.4513,61885974.734375,28612052.69058096,727172.0,28355.92,19332360.064935066,250206966.896,326347.0,326347.0,3.7838541666666665,18.42675635276532,0.0751,499476.49982159777
2023-03-31,1.7939797801418438,83.51309621620581,46843400286277.0,46843400286277.0,32.546841099999995,328332326.2625294,328332326.2625294,25754269.689730845,544636021231.6489,68564436.69270833,25754269.689730845,732643.0,28033.06,19333287.5,258739817.5186,308386.0,308386.0,3.7335069444444446,18.420777279521673,0.0751,454215.06284677226
2023-04-01,1.8131560857142857,80.62483027001794,46843400286277.0,46843400286277.0,31.52349304,326003728.2039299,326003728.2039299,25771404.496490154,549624609327.1429,67824778.23958333,25771404.496490154,702374.0,28479.75,19334165.625,216088394.34,319646.0,319646.0,3.557986111111111,18.41479820627803,0.0764,458651.57521984336
2023-04-02,1.8760888859060405,79.62483994636368,46843400286277.0,46843400286277.0,24.46719163000001,346961110.73132545,346961110.73132545,27387521.07343141,546553416111.4865,67991677.18229167,27387521.07343141,659613.0,28465.04,19335070.69256757,93564871.1304,341622.0,341622.0,3.648263888888889,18.40881913303438,0.0764,487977.8270908359
2023-04-03,1.7378229923664124,71.1918681332536,46843400286277.0,46843400286277.0,27.70515645000001,305046345.6765345,305046345.6765345,23697637.145516127,541160965050.0,66284318.265625,23697637.145516127,681747.0,28185.2,19335943.75,83774306.25600001,332870.0,332870.0,4.016493055555555,18.402840059790734,0.0764,428888.1400276
2023-04-04,1.7823777839506174,69.73245241097372,46843400286277.0,46843400286277.0,33.83075424999999,377232885.4931189,377232885.4931189,29712370.380244203,542665564385.20966,66940497.609375,29712370.380244203,809319.0,27802.23,19336859.00621118,231749936.5218,421130.0,421130.0,4.572743055555556,18.396860986547086,0.0764,530208.43288338
2023-04-05,1.829118741007194,73.60940749698216,46843400286277.0,46843400286277.0,32.05316881000001,323675130.1453304,323675130.1453304,25533999.319590654,547880597417.22125,68340994.5625,25533999.319590654,719774.0,28169.5,19337800.0,127508396.665,346885.0,346885.0,3.9232638888888887,18.39088191330344,0.0764,454784.0717936783
2023-04-06,1.9575785125,80.6764777738041,47189345878587.8,47189345878587.8,32.91813282999998,375327217.1632722,375327217.1632722,29988656.93568959,541326077939.39874,67147272.44270833,29988656.93568959,740308.0,28180.4,19338735.16613924,187662864.936,354019.0,354019.0,3.983159722222222,18.38490284005979,0.0764,527187.077747346
2023-04-07,1.8807727323943664,72.20178805439795,47887764338536.0,47887764338536.0,27.01238270999999,338032942.1664877,338032942.1664877,25883474.596045014,539825833419.90247,67429401.77083333,25883474.596045014,739977.0,28039.94,19339678.590425532,112350711.9914,355031.0,355031.0,4.1609375,18.378923766816143,0.0764,474648.87995093415
2023-04-08,2.217774394557824,83.30423144718067,47887764338536.0,47887764338536.0,21.895544680000004,349935510.5526316,349935510.5526316,26655771.28270032,540821465602.5685,63248821.505208336,26655771.28270032,661759.0,27925.55,19340581.29280822,57908933.7795,318505.0,318505.0,3.5788194444444446,18.372944693572496,0.0764,491202.01772192237
2023-04-09,1.984282883561644,93.33501391066876,47887764338536.0,47887764338536.0,16.906771399999997,347554996.87540287,347554996.87540287,25984841.21278582,540884836618.53595,60381984.411458336,25984841.21278582,570129.0,27956.01,19341496.875,39722974.1691,278404.0,278404.0,3.0989583333333335,18.36696562032885,0.0764,487701.74385909946
2023-04-10,1.6222206178861789,77.82642616658272,47887764338536.0,47887764338536.0,21.77457393999999,292803182.2991408,292803182.2991408,22540478.67849652,551749208493.3943,69216371.4375,22540478.67849652,633252.0,28336.18,19342337.5,74445095.4578,289625.0,289625.0,3.566840277777778,18.3609865470852,0.0764,410738.264242963
2023-04-11,1.666888201298702,77.24225542374087,47887764338536.0,47887764338536.0,31.05891418000001,366599106.2932332,366599106.2932332,30278886.883851,581819320569.4036,65622217.213541664,30278886.883851,793340.0,29656.24,19343203.758169934,265591202.3184,385002.0,385002.0,4.110243055555555,18.355007473841553,0.0764,514090.201263977
2023-04-12,1.9372407937500007,90.91834996206316,47887764338536.0,47887764338536.0,24.60478427,380882188.3566059,380882188.3566059,30739675.95887348,580234844655.3125,67434140.07291667,30739675.95887348,714277.0,30234.98,19344184.375,275891169.002,338102.0,338102.0,3.955381944444444,18.34902840059791,0.0764,533945.7021858054
2023-04-13,1.7926685140845071,83.13203361987712,47887764338536.0,47887764338536.0,25.93528788999999,338032942.1664877,338032942.1664877,27603326.70721124,584607075916.2852,69272945.84895833,27603326.70721124,720191.0,29899.24,19345128.125,213322107.628,332042.0,332042.0,3.791319444444445,18.34304932735426,0.0764,473722.39683769585
2023-04-14,1.7771835642857152,88.36320117669919,47887764338536.0,47887764338536.0,27.739714300000003,333271914.81203014,333271914.81203014,27977114.940560613,591526383947.2572,64540275.880208336,27977114.940560613,729076.0,30407.6,19346011.06115108,184092171.54,315959.0,315959.0,3.6847222222222222,18.337070254110614,0.0764,466898.0113941445
2023-04-15,1.835977879746835,111.33018476135877,47887764338536.0,47887764338536.0,21.196562720000006,376121161.0021483,376121161.0021483,31009798.333244104,587384063409.4347,67195968.32291667,31009798.333244104,644020.0,30486.05,19346940.246815287,254014646.368,276185.0,276185.0,3.156076388888889,18.331091180866967,0.0764,526755.9431201319
2023-04-16,1.870822879032258,103.18890550941722,47887764338536.0,47887764338536.0,15.947947189999995,295183695.9763696,295183695.9763696,23967480.70486132,586248216977.621,67862416.5,23967480.70486132,558992.0,30319.32,19347821.875,71746426.0752,232268.0,232268.0,2.7661458333333333,18.32511210762332,0.0764,413268.5581327712
2023-04-17,1.7898713096774204,93.57318785142265,47887764338536.0,47887764338536.0,20.837154240000007,368979619.9704619,368979619.9704619,29788462.913373288,574924943769.6835,56913654.598958336,29788462.913373288,665181.0,30315.39,19348695.49512987,70915276.0575,316193.0,316193.0,3.6453124999999997,18.31913303437967,0.0764,516417.1473343302
2023-04-18,1.7747481987951808,101.24887731926094,47887764338536.0,47887764338536.0,20.36349198,395165270.4199787,395165270.4199787,31642501.63757007,579020894854.9323,28640744.40625,31642501.63757007,680093.0,29447.1,19349696.875,190738878.714,312522.0,312522.0,3.5786458333333333,18.313153961136024,0.0764,552885.5942093396
2023-04-19,1.7893579136690647,87.3887827199241,47887764338536.0,47887764338536.0,20.905920229999992,330891401.13480145,330891401.13480145,26367118.299820937,573072593945.8184,16035246.947916666,26367118.299820937,680099.0,30393.64,19350650.0,225605910.992,301722.0,301722.0,3.4897569444444443,18.307174887892376,0.0764,462807.26765985636
2023-04-20,1.6836805037593987,82.47167840075086,48296984989381.2,48296984989381.2,21.23996344000001,319313867.4340018,319313867.4340018,24467944.962969966,555776340837.829,8038655.989583333,24467944.962969966,675813.0,28829.57,19351500.0,325653921.6931,296683.0,296683.0,3.506597222222222,18.30119581464873,0.0764,446468.2769281233
2023-04-21,1.7731894965517234,73.86807960345291,48712405953118.0,48712405953118.0,24.09019709000002,351118490.9644334,351118490.9644334,26017667.261768974,540962163624.87067,15469005.005208334,26017667.261768974,771581.0,28243.02,19352368.75,212240929.1262,352218.0,352218.0,4.119097222222222,18.29521674140508,0.0764,490777.4715099574
2023-04-22,1.6861164899328858,73.21419833903013,48712405953118.0,48712405953118.0,16.3903462,360804518.3013832,360804518.3013832,25972883.28916762,530599901157.005,3001917.8125,25972883.28916762,652782.0,27267.99,19353287.5,224447733.9282,354752.0,354752.0,3.4178819444444444,18.289237668161434,0.0764,504151.3444437821
2023-04-23,1.60178400680272,59.47906955579553,48712405953118.0,48712405953118.0,13.67490748,355961504.6329083,355961504.6329083,25740162.14096608,534218255172.27893,5962983.526041667,25740162.14096608,604273.0,27816.18,19354212.5,92635946.0922,432760.0,432760.0,3.9645833333333336,18.28325859491779,0.0764,497221.6086626169
2023-04-24,1.7155766737588656,68.89329439741736,48712405953118.0,48712405953118.0,20.560218520000003,341432463.6274834,341432463.6274834,25151563.91860913,532309342141.1607,8168072.588541667,25151563.91860913,634746.0,27590.55,19355110.535714287,73693531.3335,360173.0,360173.0,3.953472222222222,18.277279521674142,0.0764,476770.8823676922
2023-04-25,1.5970774639999998,60.16636415000651,48712405953118.0,48712405953118.0,26.715879630000018,302688354.2796839,302688354.2796839,22252108.61633086,533436387664.75,17934053.833333332,22252108.61633086,663868.0,27516.48,19355943.75,180899393.1456,369843.0,369843.0,3.978645833333333,18.271300448430495,0.0764,422530.9535549798
2023-04-26,1.6074717538461532,55.86976471831888,48712405953118.0,48712405953118.0,33.09136423999998,314795888.4508713,314795888.4508713,24384973.37872218,557981024399.7115,21052097.375,24384973.37872218,668682.0,28301.71,19356740.625,175796920.71629998,436461.0,436461.0,5.486979166666667,18.265321375186847,0.0764,439288.39255889715
2023-04-27,1.559151015384615,59.38684780391678,48712405953118.0,48712405953118.0,41.76462098,314795888.4508713,314795888.4508713,25220465.91221518,563975095736.967,25145971.640625,25220465.91221518,673213.0,28429.72,19357556.201550387,437852940.8528,418912.0,418912.0,5.030208333333333,18.2593423019432,0.0764,439144.5934206153
2023-04-28,1.608638081632653,58.55109981151596,48712405953118.0,48712405953118.0,45.87162396000004,355961504.6329083,355961504.6329083,28310744.88306382,568100961460.5017,22330874.619791668,28310744.88306382,725813.0,29480.35,19358418.75,302649695.1525,483522.0,483522.0,5.318229166666667,18.253363228699552,0.0764,496408.5904577155
2023-04-29,1.6043195547445264,54.21882020743631,48712405953118.0,48712405953118.0,42.83166169,331746436.2905336,331746436.2905336,26352027.40424048,567392287178.1022,28925327.375,26352027.40424048,628996.0,29329.63,19359306.25,187732802.4077,486031.0,486031.0,6.007986111111111,18.247384155455904,0.0764,462487.7564210389
2023-04-30,1.6470233513513513,50.21499302931024,48712405953118.0,48712405953118.0,47.64650049999998,358383011.4671458,358383011.4671458,28548026.97705134,568306052036.6976,19865414.677083332,28548026.97705134,612597.0,29244.68,19360196.875,77128749.2448,568516.0,568516.0,5.980208333333334,18.241405082212257,0.0764,499458.100068107
2023-05-01,1.664010846153844,50.51210468617588,48712405953118.0,48712405953118.0,69.26942018,440714243.8312197,440714243.8312197,35120914.85198403,551249830688.2986,23486711.442708332,35120914.85198403,697731.0,29264.14,19361226.5625,172241997.2878,682281.0,682281.0,7.466319444444444,18.23542600896861,0.0810999999999999,651769.2319415507
2023-05-02,1.6445938527131787,56.371797572660384,48712405953118.0,48712405953118.0,114.14121359000002,312374381.6166337,312374381.6166337,26436400.04866268,548513073394.38477,14387005.802083334,26436400.04866268,620729.0,28086.65,19362201.220703125,239912232.16900003,457708.0,457708.0,6.252517361111111,18.22944693572496,0.0810999999999999,461816.83053596166
2023-05-03,1.5979772624113475,58.63747959318279,48712405953118.0,48712405953118.0,124.19698519999992,341432463.6274834,341432463.6274834,28706505.87215897,552953880378.9894,30459498.645833332,28706505.87215897,728440.0,28678.29,19363043.75,170109865.6614,489559.0,489559.0,5.820659722222222,18.223467862481314,0.0810999999999999,504610.9741307961
2023-05-04,1.5963185958904111,60.61659104172629,48484851384225.305,48484851384225.305,113.47645017000004,351888475.1483047,351888475.1483047,29770202.04218574,561772164182.6199,39730357.255208336,29770202.04218574,680011.0,29007.66,19363940.625,211286574.0612,491123.0,491123.0,5.384548611111111,18.21748878923767,0.0810999999999999,519893.52487227746
2023-05-05,1.6049264201680673,62.52550045032313,48005534313579.0,48005534313579.0,134.96713092000002,283977798.47865146,283977798.47865146,25724804.124775995,566983862835.1366,35923592.859375,25724804.124775995,652054.0,28851.84,19364768.75,145342875.11040002,411429.0,411429.0,5.416840277777777,18.211509715994023,0.0810999999999999,419421.9857693764
2023-05-06,1.6663023355704705,54.09971888242624,48005534313579.0,48005534313579.0,182.03461341,355568840.1119249,355568840.1119249,32521180.41066841,565426763553.104,22266132.661458332,32521180.41066841,619770.0,29535.38,19365606.25,191499429.3674,601134.0,601134.0,7.818229166666666,18.205530642750375,0.0810999999999999,524986.2044968792
2023-05-07,1.684206985611511,60.55382145837041,48005534313579.0,48005534313579.0,403.91903786,331705159.5675005,331705159.5675005,36809638.64957858,560045781288.1744,19044317.989583332,36809638.64957858,482095.0,28903.41,19366506.25,134334956.7252,607883.0,607883.0,8.087326388888888,18.199551569506728,0.0810999999999999,489591.38626677624
2023-05-08,1.7029231678832115,72.59216498553812,48005534313579.0,48005534313579.0,635.35380034,326932423.4586156,326932423.4586156,41744197.067098685,541920254555.8394,20695158.666666668,41744197.067098685,552358.0,28456.84,19367368.75,84321031.7408,575051.0,575051.0,8.82795138888889,18.19357249626308,0.0810999999999999,482388.37542819424
2023-05-09,1.6603578741721854,63.94572202893092,48005534313579.0,48005534313579.0,440.26574469,360341576.2208098,360341576.2208098,38255911.8781401,535219913161.50665,22685046.401041668,38255911.8781401,586519.0,27691.41,19368268.75,212841438.6279,598256.0,598256.0,7.260763888888889,18.187593423019432,0.0810999999999999,531508.8072270093
2023-05-10,1.6815469647058818,58.02132815271123,48005534313579.0,48005534313579.0,339.7677186100001,405682569.2552164,405682569.2552164,38971069.437675245,538401391419.0441,79082245.05208333,38971069.437675245,686423.0,27640.09,19369271.875,147367562.2494,671668.0,671668.0,7.507465277777778,18.181614349775785,0.0810999999999999,598190.6822348504
2023-05-11,1.7373991986754969,56.86470749588945,48005534313579.0,48005534313579.0,194.3781224,360341576.2208098,360341576.2208098,31079349.01717088,528940577678.601,98366740.25,31079349.01717088,596717.0,27617.14,19370275.0,240700497.7268,546549.0,546549.0,5.960416666666667,18.175635276532137,0.0810999999999999,531159.345919607
2023-05-12,1.670210177304964,54.85940196867013,48005534313579.0,48005534313579.0,173.44342629,336477895.6763853,336477895.6763853,27932158.24696612,513185475976.8174,114911387.28125,27932158.24696612,604937.0,26993.2,19371187.5,153747868.56,509159.0,509159.0,5.700347222222223,18.16965620328849,0.0810999999999999,495820.07120856113
2023-05-13,1.7068472275862074,47.31689372798018,48005534313579.0,48005534313579.0,108.78997678000006,346023367.89415514,346023367.89415514,27237496.705574512,519901375834.181,124823280.734375,27237496.705574512,553742.0,26803.05,19372081.25,303294736.824,575640.0,575640.0,6.208333333333333,18.163677130044842,0.0810999999999999,509718.1011176802
2023-05-14,1.7191322068965509,50.07315171461168,48005534313579.0,48005534313579.0,88.42138683000006,415228041.47298616,415228041.47298616,31630058.255630765,521130363284.2672,120350730.5,31630058.255630765,565005.0,26785.94,19373078.125,81321845.98059998,631677.0,631677.0,5.763541666666666,18.157698056801195,0.0810999999999999,611460.3760846334
2023-05-15,1.7510377210884351,52.44014227382566,48005534313579.0,48005534313579.0,89.81371373,350796104.00304,350796104.00304,27603389.64995408,530145659329.0391,120548854.78645833,27603389.64995408,579485.0,26926.17,19374081.25,68640731.08739999,526379.0,526379.0,5.607465277777778,18.15171898355755,0.0810999999999999,516408.49156162917
2023-05-16,1.7140523071895428,50.7140936904815,48005534313579.0,48005534313579.0,113.01084452000003,365114312.3296948,365114312.3296948,30101350.30998529,524873699947.9305,133718597.69270833,30101350.30998529,625496.0,27191.97,19375017.38410596,173477698.6878,566462.0,566462.0,6.0296875000000005,18.1457399103139,0.0810999999999999,537309.3442093944
2023-05-17,1.6729892187499995,50.64514130633049,48005534313579.0,48005534313579.0,93.11371895999996,381818888.7107919,381818888.7107919,29549110.27574375,523895486025.03906,141171025.45833334,29549110.27574375,627113.0,27036.39,19375996.875,123380836.1289,583454.0,583454.0,6.310069444444444,18.139760837070256,0.0810999999999999,561706.9795998947
2023-05-18,1.6425040425531916,56.34320445096203,49188301954866.32,49188301954866.32,106.90014765,344768089.144806,344768089.144806,26859030.9345914,526895437917.9078,150815119.015625,26859030.9345914,603811.0,27398.27,19376937.5,190227284.5408,476704.0,476704.0,5.437847222222222,18.133781763826608,0.0810999999999999,507033.0872311255
2023-05-19,1.726897640000001,55.06930306303569,49549703178593.0,49549703178593.0,116.54596239999998,369469365.7613961,369469365.7613961,28738962.12020337,521147616368.62415,153385525.38541666,28738962.12020337,664491.0,26833.27,19377849.119127516,163528387.3648,515474.0,515474.0,5.603472222222222,18.12780269058296,0.0810999999999999,543180.8555580038
2023-05-20,1.7098359465648862,57.526244265376775,49549703178593.0,49549703178593.0,85.19281153999995,322669912.76495266,322669912.76495266,24375940.64003369,522620118325.71564,156749278.734375,24375940.64003369,559902.0,26889.6,19378725.0,99318350.976,423736.0,423736.0,4.595486111111112,18.121823617339313,0.0810999999999999,474221.4836302218
2023-05-21,1.8497955364238412,56.33875771527583,49549703178593.0,49549703178593.0,71.45591598999998,371932494.8664721,371932494.8664721,27415847.9731961,523234062196.3576,153314322.265625,27415847.9731961,542208.0,27124.48,19379606.25,47159434.6624,486625.0,486625.0,5.110763888888889,18.115844544095665,0.0810999999999999,546441.3590155812
2023-05-22,1.7075164375000005,52.19317478823093,49549703178593.0,49549703178593.0,70.97206966,354690591.1309403,354690591.1309403,26059060.50144273,520271505806.94446,157765918.07291666,26059060.50144273,604303.0,26756.57,19380528.125,68746457.9981,499281.0,499281.0,5.266666666666667,18.109865470852018,0.0810999999999999,520937.649910738
2023-05-23,1.7933465389610392,54.10870697763727,49549703178593.0,49549703178593.0,69.74632323999997,379321882.1817001,379321882.1817001,28129493.49646429,528313546579.4643,168571307.40104166,28129493.49646429,636984.0,26849.97,19381459.375,90871843.9671,519870.0,519870.0,5.722456140350877,18.10388639760837,0.0810999999999999,556929.941341017
2023-05-24,1.793709716312056,62.15319567074488,49549703178593.0,49549703178593.0,64.87007901999998,347301203.81571233,347301203.81571233,25204426.061596133,516162224945.8777,172720841.55208334,25204426.061596133,617027.0,27223.19,19382381.25,111668164.2205,405521.0,405521.0,4.315277777777777,18.097907324364723,0.0810999999999999,509747.96752409136
2023-05-25,1.7179078940397354,59.225945795419264,49549703178593.0,49549703178593.0,91.86642856,371932494.8664721,371932494.8664721,27253825.798840698,510222355282.9884,173596377.83854166,27253825.798840698,689359.0,26327.38,19383293.75,161570604.5124,460167.0,460167.0,5.492534722222222,18.091928251121075,0.0810999999999999,545719.9545232961
2023-05-26,1.6705831176470591,52.63615393277913,49549703178593.0,49549703178593.0,97.82995501000003,376858753.076624,376858753.076624,28022067.177655425,515480543749.95917,167567413.51041666,28022067.177655425,738629.0,26477.29,19384243.75,127651516.2293,532373.0,532373.0,5.603472222222222,18.08594917787743,0.0810999999999999,552765.2935114861
2023-05-27,1.7947091999999991,54.90628818375515,49549703178593.0,49549703178593.0,62.085646120000014,357153720.2360163,357153720.2360163,25895617.414968997,518519610126.7241,165138279.97395834,25895617.414968997,672783.0,26719.74,19385175.0,127338532.1154,471633.0,471633.0,4.417013888888889,18.07997010463378,0.0810999999999999,523689.3482131607
2023-05-28,1.696633012500001,58.48616726823951,49549703178593.0,49549703178593.0,62.56858108,394100656.8121559,394100656.8121559,29018379.77947518,529958044271.0156,163589142.375,29018379.77947518,647993.0,26873.18,19386128.125,63893941.4998,496158.0,496158.0,5.415972222222222,18.073991031390136,0.0810999999999999,577673.0078453853
2023-05-29,1.7246017716049376,54.84181613133637,49549703178593.0,49549703178593.0,71.13058148999998,399026915.0223079,399026915.0223079,30580345.092994478,540726217365.0233,165307046.90104166,30580345.092994478,664954.0,28082.7,19387132.14285714,154325950.407,550324.0,550324.0,6.073611111111112,18.06801195814649,0.0810999999999999,584700.431159098
2023-05-30,1.6985022987012983,56.26919421525982,49549703178593.0,49549703178593.0,79.86678898999996,379321882.1817001,379321882.1817001,28992477.242635764,539310191875.4058,154258761.08333334,28992477.242635764,713954.0,27744.66,19388121.875,135551530.4688,515246.0,515246.0,5.430902777777778,18.06203288490284,0.0810999999999999,555642.4015352499
2023-05-31,1.6807613475177312,61.32421994991648,49896188532214.63,49896188532214.63,68.62409598000004,349729770.9452385,349729770.9452385,25853003.32226584,527631390327.3493,121853397.328125,25853003.32226584,709100.0,27704.0,19389043.75,146912372.72,421579.0,421579.0,4.8625,18.056053811659194,0.0810999999999999,512125.378618216
2023-06-01,1.5992807727272726,67.95491372639624,51234338863443.0,51234338863443.0,70.13588614000001,336187209.4940784,336187209.4940784,24808640.12866411,522131598246.9231,133066124.13020833,24808640.12866411,678136.0,27213.71,19389897.403846152,154416305.4191,355986.0,355986.0,4.010763888888889,18.050074738415546,0.0836,507301.87592428125
2023-06-02,1.6381681219512183,62.21601233896208,51234338863443.0,51234338863443.0,74.86202740999998,417687139.0684004,417687139.0684004,30128726.13526578,524708959973.6963,131127169.53645833,30128726.13526578,721266.0,26814.77,19390824.654907975,137647990.6933,479437.0,479437.0,5.494270833333334,18.0440956651719,0.0836,630075.3677406379
2023-06-03,1.6878379307692308,61.26087024296056,51234338863443.0,51234338863443.0,44.20366028,331093463.8956832,331093463.8956832,23625499.65267871,526790624036.3372,134200948.203125,23625499.65267871,635282.0,27251.93,19391741.182170544,129818928.8638,381453.0,381453.0,3.912847222222222,18.03811659192825,0.0836,499284.4893825302
2023-06-04,1.7965940270270262,71.91615705890791,51234338863443.0,51234338863443.0,38.491879260000026,376937174.2812394,376937174.2812394,26178919.49258366,526995092968.79224,129343287.90625,26178919.49258366,588801.0,27073.27,19392609.375,52153135.1299,364020.0,364020.0,3.576388888888889,18.032137518684603,0.0836,568227.7756686527
2023-06-05,1.597624514492754,67.79519250557587,51234338863443.0,51234338863443.0,58.00114518999999,351468446.2892638,351468446.2892638,24355694.08839815,513388626992.52716,126886357.078125,24355694.08839815,610475.0,27125.02,19393503.125,52373802.3666,359254.0,359254.0,4.375347222222222,18.026158445440956,0.0836,529658.3253556375
2023-06-06,1.6920342052980135,58.11840275880206,51234338863443.0,51234338863443.0,82.9226323,384577792.6788321,384577792.6788321,27031043.478327118,504579368318.375,126488048.82291667,27031043.478327118,763100.0,25747.2,19394407.875,266010801.408,462072.0,462072.0,5.656294326241135,18.02017937219731,0.0836,579361.4434347916
2023-06-07,1.6216797629629638,57.91289944403645,51234338863443.0,51234338863443.0,97.60233793,343827827.89167106,343827827.89167106,25121515.43373357,517585640536.0648,144196529.16666666,25121515.43373357,734954.0,27243.64,19395300.0,293987208.9856,433781.0,433781.0,4.285663082437276,18.01420029895366,0.0836,517800.2888955593
2023-06-08,1.693495032467532,67.51352292466197,51234338863443.0,51234338863443.0,69.54580716000001,392218411.0764248,392218411.0764248,27695869.968815308,513955523521.7729,135904735.61979166,27695869.968815308,682296.0,26352.2,19396202.614379086,210609417.62,407006.0,407006.0,4.447395833333333,18.008221225710017,0.0836,590479.834532517
2023-06-09,1.630917828402367,77.90559715754074,51234338863443.0,51234338863443.0,73.25776494999997,430421503.0643882,430421503.0643882,30334803.515606057,514734058119.97766,121971771.390625,30334803.515606057,676835.0,26507.33,19397209.78422619,114408287.013,387084.0,387084.0,4.406076388888889,18.00224215246637,0.0836,647778.9577163501
